PartTerminologyID|PartTerminologyName|PartsDescriptionID|RevDate
3940|Engine Water Pump Relay|1126|02/07/2003
3944|Wide Open Throttle Cut-Off Relay|3571|02/07/2003
3952|Windshield Washer Relay|1126|02/07/2003
3956|Windshield Wiper Motor Relay|1126|02/07/2003
3988|Cruise Control Sensor|1|02/07/2003
3992|Tail Light Outage Sensor||02/07/2003
4000|Automatic Transmission Indicator Light Socket|7611|02/07/2003
4004|Back Up Light Socket|1|02/07/2003
4008|Brake Light Socket|1|02/07/2003
4012|Clock Light Socket|5499|02/07/2003
4016|12 Volt Accessory Power Outlet Socket|11846|02/07/2003
4020|Cornering Light Socket|1|02/07/2003
4024|Turn Signal Light Socket|1|02/07/2003
4028|Dome Light Socket|5500|02/07/2003
4032|Driving Light Socket||02/07/2003
4036|Emblem Light Socket|5501|02/07/2003
4044|Fog Light Socket||02/07/2003
4048|Glove Box Light Socket|5502|02/07/2003
4052|Hazard Warning Flasher Connector||02/07/2003
4056|Headlight Socket|1|02/07/2003
4060|High Beam Light Socket|5503|02/07/2003
4064|Center High Mount Stop Light Socket||02/07/2003
4068|Ignition Switch Socket|1|02/07/2003
4076|License Plate Light Socket|9642|02/07/2003
4096|Opera Light Socket|1|02/07/2003
4104|Parking Brake Warning Light Socket|1|02/07/2003
4108|Radio Dial Light Socket|5504|02/07/2003
4112|Implement Light Socket|5505|02/07/2003
4116|Seat Belt Warning Light Socket|5506|02/07/2003
4124|Step Light Socket|1|02/07/2003
4132|Tail Light Socket|3774|02/07/2003
4136|Trunk Light Socket|1|02/07/2003
4144|Under Hood Light Socket|5507|02/07/2003
4152|Starter Motor||02/07/2003
4153|Starter Bolt|1126|02/07/2003
4156|Starter Brush||02/07/2003
4160|Starter Brush Holder Assembly||02/07/2003
4164|Starter Brush Spring||02/07/2003
4168|Starter Bushing||02/07/2003
4172|Starter Drive||02/07/2003
4176|Starter Drive Shaft Retainer Pack||02/07/2003
4180|Starter Lever||02/07/2003
4184|Starter Motor Repair Kit||02/07/2003
4185|Starter Motor Shim||02/07/2003
4188|Starter Solenoid|1126|02/07/2003
4192|Starter Solenoid Repair Kit||02/07/2003
4209|HVAC Cut-Off Switch|1|02/07/2003
4212|HVAC Control Switch|1|02/07/2003
4232|Automatic Temperature Control Switch|1|02/07/2003
4240|Back Up Light Switch|1|02/07/2003
4244|Battery Isolation Switch|1|02/07/2003
4252|HVAC Blower Control Switch|11379|03/05/2019
4256|HVAC Blower Delay Switch|1|02/07/2003
4268|Brake Pressure Warning Switch|1|02/07/2003
4272|Carburetor Temperature Switch|1|02/07/2003
4276|Carburetor Choke Heater Switch|1|02/07/2003
4284|A/C Clutch Switch|1|02/07/2003
4288|A/C Clutch Cycle Switch|1|02/07/2003
4292|Cold Start Valve Temperature Switch||02/07/2003
4304|A/C Compressor Cut-Out Switch|11871|02/07/2003
4308|Engine Coolant Temperature Vacuum Control Switch|1|02/07/2003
4312|Engine Cooling Fan Switch|1|02/07/2003
4316|Courtesy Light Switch||02/07/2003
4320|Cruise Control Switch||02/07/2003
4336|Defroster Switch||02/07/2003
4340|Dimmer Switch||02/07/2003
4352|Distributor Thermal Vacuum Switch|1|02/07/2003
4360|Door Jamb Switch||02/07/2003
4372|Early Fuel Evaporation (EFE) Heater Temperature Switch|1|02/07/2003
4376|EGR Time Delay Switch||02/07/2003
4380|EGR Valve Control Solenoid|1126|02/07/2003
4392|Engine Shutdown Switch|1|02/07/2003
4396|HVAC System Switch|1|02/07/2003
4404|Electric Coolant Fan Kit Switch|1|02/07/2003
4408|Fog Light Switch||02/07/2003
4412|4WD Switch||02/07/2003
4420|Fuel Injection Pressure Switch|1|02/07/2003
4424|Fuel Injection Thermal / Time Switch|1|02/07/2003
4430|Fuel Injector Vacuum Switch|1|02/07/2003
4432|Fuel Pump Pressure Switch|1|02/07/2003
4436|Fuel Tank Sending Unit|1396|02/07/2003
4440|Fuel Tank Selector Switch|1|02/07/2003
4444|Full Throttle Cut-Off Switch|3568|02/07/2003
4456|Glove Box Light Switch|5508|02/07/2003
4460|Diesel Glow Plug Switch|1|02/07/2003
4464|Ignition Hall Effect Switch|1|02/07/2003
4468|Hazard Warning Switch||02/07/2003
4472|Headlight Switch||02/07/2003
4476|Heat Riser Control Switch||02/07/2003
4478|Heat Shield Switch||02/07/2003
4480|Rear Window Defroster Switch|1|02/07/2003
4484|HVAC Heater Control Switch|1|02/07/2003
4488|HVAC Heater Vacuum Control Switch|1|02/07/2003
4492|HVAC Pressure Switch|10167|03/05/2019
4500|Idle Cut-Off Switch|1|02/07/2003
4504|Idle Enrichment Valve Switch|1|02/07/2003
4508|Ignition Switch Kit|1|02/07/2003
4512|Ignition Lock Cylinder and Switch|1126|02/07/2003
4516|Ignition Switch|11767|02/07/2003
4528|Instrument Panel Voltage Regulator Switch|1|02/07/2003
4532|Instrument Panel Dimmer Switch||02/07/2003
4540|Interior Light Switch||02/07/2003
4544|Junction Block Switch||02/07/2003
4548|Automatic Transmission Lock-Up Torque Converter Switch|7612|02/07/2003
4560|Master Disconnect Switch||02/07/2003
4576|Momentary Push Button Switch||02/07/2003
4584|Neutral Safety Switch||02/07/2003
4588|Engine Oil Pressure Switch|1|02/07/2003
4592|Engine Oil Temperature Switch|1|02/07/2003
4596|Overdrive Kickdown Switch||02/07/2003
4600|Parking Brake Switch|1|02/07/2003
4602|Gear Shift Switch|1|02/07/2003
4604|Ported Vacuum Switch||02/07/2003
4608|Door Lock Switch|1774|02/07/2003
4612|Seat Switch||02/07/2003
4616|Power Steering Pressure Switch|1|02/07/2003
4620|Sunroof Switch||02/07/2003
4624|Door Window Switch||02/07/2003
4628|Fuel Pre-Heater Control Switch|1|02/07/2003
4636|HVAC Pressure In Cycle Switch|1|02/07/2003
4640|Push Button Switch||02/07/2003
4644|Radio Power Boost Switch|1|02/07/2003
4648|Rear Seat Speaker Switch||02/07/2003
4664|Rocker Type Switch||02/07/2003
4668|Rotary Type Switch||02/07/2003
4680|Seat Belt Switch||02/07/2003
4692|Starter Solenoid Switch|1|02/07/2003
4696|Ignition Spark Advance Switch|1|02/07/2003
4700|Starter Switch|1|02/07/2003
4704|Starter Clutch Internal Switch|1|02/07/2003
4712|Ignition Switch Assembly|1126|02/07/2003
4724|Brake Light Fail Switch||02/07/2003
4732|Tailgate Release Switch|1|02/07/2003
4740|Engine Coolant Temperature Switch|10420|02/07/2003
4748|Engine Coolant Temperature Sender|6294|02/07/2003
4756|HVAC Evaporator Temperature Switch|1|02/07/2003
4760|Thermal Disk Switch||02/07/2003
4764|Thermal Limiter Switch||02/07/2003
4768|Engine Cooling Fan Temperature Switch|4017|02/07/2003
4780|Toggle Switch|1|02/07/2003
4784|Traction Control Switch||02/07/2003
4788|Automatic Transmission Converter Release Valve Switch|7613|02/07/2003
4792|Automatic Transmission Kickdown Solenoid Switch|7614|02/07/2003
4796|Automatic Transmission Oil Pressure Switch|7615|02/07/2003
4800|Automatic Transmission Spark Control Switch|7616|02/07/2003
4804|Automatic Transmission Temperature Switch|7617|02/07/2003
4812|Trunk Lid Release Switch||02/07/2003
4816|Trunk Open Warning Switch||02/07/2003
4832|Turn Signal Switch||02/07/2003
4837|Twilight Sentinel Switch||02/07/2003
4840|Manual Transmission Upshift Light Switch|5509|02/07/2003
4844|Vacuum Checking Switch||02/07/2003
4848|Vacuum Control Switch||02/07/2003
4856|Windshield Wiper Switch|1|02/07/2003
4860|Windshield Washer Switch|1|02/07/2003
4868|Battery Cable Terminal End|11512|03/05/2019
4872|Trailer Tow Harness||02/07/2003
4876|Cruise Control Transducer||02/07/2003
4884|Voltage Regulator||02/07/2003
4885|Instrument Cluster Voltage Regulator||02/07/2003
4888|Wire Terminal Clip|1|02/07/2003
4896|Engine Control Module Wiring Harness|1|02/07/2003
4900|Engine Cooling Fan Motor Wiring Harness|1|02/07/2003
4924|Secondary Air Injection Pump Check Valve|1|02/07/2003
4926|Secondary Air Injection Tube Clamp|1|02/07/2003
4932|Engine Crankcase Breather Element||02/07/2003
4936|Vapor Canister Purge Valve||02/07/2003
4940|Catalytic Converter Air Tube||02/07/2003
4948|Deceleration Valve Diaphragm||02/07/2003
4950|Distributor Check Valve|1|02/07/2003
4952|Diverter Valve|4085|02/07/2003
4956|Early Fuel Evaporation (EFE) Heater|1|02/07/2003
4968|EGR Valve||02/07/2003
4972|EGR Valve Gasket|1739|02/07/2003
4973|EGR Valve Spacer Plate||02/07/2003
4992|Fuel Air Bleed Filter|1|02/07/2003
5000|Vapor Canister Filter||02/07/2003
5008|Vacuum Bleed Filter||02/07/2003
5013|Secondary Air Injection Pipe Gasket|1612|02/07/2003
5014|Secondary Air Injection Pump Gasket|1126|02/07/2003
5015|Early Fuel Evaporation (EFE) Heater Gasket|1126|02/07/2003
5016|Exhaust Air Supply Gasket|1126|02/07/2003
5017|Exhaust Manifold Bypass Gasket|1126|02/07/2003
5020|HVAC Control Duct Hose|1|02/07/2003
5024|Vacuum Hose|6295|02/07/2003
5028|Idle Air Control Valve|1|02/07/2003
5032|Idle Air Shut-Off Solenoid|5510|02/07/2003
5048|Idle Speed Control Motor||02/07/2003
5052|PCV Valve||02/07/2003
5056|PCV Valve Elbow|13829|02/07/2003
5060|PCV Valve Grommet|1126|02/07/2003
5062|Acceleration Sensor|1|02/07/2003
5064|Air Charge Temperature Sensor|1|02/07/2003
5076|Barometric Pressure Sensor||02/07/2003
5084|Engine Cylinder Head Temperature Sensor||02/07/2003
5088|EGR Pressure Sensor|1|02/07/2003
5089|EGR Vacuum Sensor||02/07/2003
5092|EGR Valve Position Sensor||02/07/2003
5093|EGR Valve Temperature Sensor||02/07/2003
5096|Carburetor Electric Choke Sensor||02/07/2003
5108|Ignition Knock (Detonation) Sensor|636|02/07/2003
5120|Engine Intake Manifold Temperature Sensor|2231|02/07/2003
5128|Mass Air Flow Sensor||02/07/2003
5132|Oxygen Sensor|11255|02/07/2003
5133|Temperature Override Sensor||02/07/2003
5136|Throttle Position Sensor||02/07/2003
5140|Ignition Timing Vacuum Sensor|1|02/07/2003
5142|Vacuum Sensor||02/07/2003
5144|Carburetor Bowl Vent Solenoid|1126|02/07/2003
5148|Vapor Canister Purge Solenoid|1126|02/07/2003
5156|Mixture Control Solenoid|1126|11/13/2003
5157|Mixture Control Solenoid Gasket|1126|11/13/2003
5169|Vacuum Delay Valve||02/07/2003
5170|Vacuum Motor||02/07/2003
5172|Vacuum Pump||02/07/2003
5176|Vacuum Regulator Valve||02/07/2003
5177|Vacuum Reservoir||02/07/2003
5180|Vapor Canister||02/07/2003
5184|Engine Balance Shaft||02/07/2003
5188|Engine Balance Shaft Chain||02/07/2003
5192|Engine Balance Shaft Elimination Kit||02/07/2003
5193|Engine Balance Shaft Sprocket|1288|02/07/2003
5196|Engine Balance Shaft Belt Tensioner||02/07/2003
5200|Engine Auxiliary Shaft Bearing|1126|02/07/2003
5204|Engine Balance Shaft Bearing|10331|02/07/2003
5208|Engine Camshaft Bearing|6296|02/07/2003
5212|Engine Connecting Rod Bearing|10332|02/07/2003
5216|Accessory Drive Belt Idler Pulley Bearing|12146|02/07/2003
5220|Engine Crankshaft Main Bearing|1126|02/07/2003
5224|Engine Piston Wrist Pin Bearing|5511|02/07/2003
5236|Engine Block||02/07/2003
5240|Engine Long Block||02/07/2003
5244|Engine Short Block||02/07/2003
5248|Engine Camshaft Follower|1528|02/07/2003
5252|Engine Camshaft Plug|6297|02/07/2003
5256|Engine Camshaft Thrust Button||02/07/2003
5260|Engine Camshaft|322|03/05/2019
5268|Engine Crankcase Breather Cap|1126|02/07/2003
5269|Engine Oil Filler Cap|10217|02/07/2003
5276|Engine Connecting Rod||02/07/2003
5280|Engine Connecting Rod Bolt|1126|02/07/2003
5284|Engine Connecting Rod Nut||02/07/2003
5288|Engine Connecting Rod Shim||02/07/2003
5292|Engine Crankshaft||02/07/2003
5296|Engine Crankshaft Main Bearing Shim||02/07/2003
5300|Engine Crankshaft Pulley||02/07/2003
5304|Engine Cylinder Head||02/07/2003
5308|Engine Cylinder Head Bolt|260|02/07/2003
5313|Engine Valve Lifter Kit|1|02/07/2003
5315|Engine Dress Up Kit|1|02/07/2003
5316|Engine Rebuild Kit|1|02/07/2003
5320|Engine Re-Ring Kit|1|02/07/2003
5321|Engine Rocker Arm Kit|1|02/07/2003
5324|Engine Torque Strut Bushing|2138|02/07/2003
5328|Engine Exhaust Valve||02/07/2003
5332|Engine Expansion Plug|14171|02/07/2003
5336|Engine Expansion Plug Kit||02/07/2003
5340|Engine Oil Filter|14213|02/07/2003
5344|Turbocharger Oil Filter|1|02/07/2003
5348|Clutch Flywheel|6995|02/07/2003
5352|Clutch Flywheel Bolt|6996|02/07/2003
5354|Clutch Flywheel Cover|6997|02/07/2003
5356|Clutch Flywheel O-Ring|6998|02/07/2003
5360|Clutch Flywheel Ring Gear|6999|02/07/2003
5364|Engine Camshaft Change Gasket Set||02/07/2003
5368|Engine Camshaft Gasket|1126|02/07/2003
5380|Engine Crankcase Cover Gasket Set||02/07/2003
5392|Distributor Tube Gasket|1126|02/07/2003
5400|Exhaust Manifold Gasket|1126|02/07/2003
5404|Engine Gasket Set|3635|02/07/2003
5408|Engine Harmonic Balancer Repair Sleeve||02/07/2003
5412|Engine Cylinder Head Gasket|1126|02/07/2003
5416|Engine Cylinder Head Gasket Set|11526|03/05/2019
5420|Engine Cylinder Head Spacer Shim||02/07/2003
5424|Engine Intake Manifold Gasket|1499|02/07/2003
5428|Engine Oil Drain Plug Gasket|1126|02/07/2003
5432|Engine Oil Filter Gasket|1126|02/07/2003
5436|Engine Oil Pan Gasket|10467|02/07/2003
5440|Engine Oil Pressure Relief Valve Gasket|1126|02/07/2003
5444|Engine Oil Pump Gasket|1944|02/07/2003
5452|Engine Push Rod Gasket Set||02/07/2003
5456|Engine Push Rod Tube Seal||02/07/2003
5460|Engine Main Bearing Repair Sleeve||02/07/2003
5464|Engine Main Bearing Gasket Set||02/07/2003
5468|Engine Rocker Arm Stud Seal||02/07/2003
5480|Engine Timing Cover Repair Sleeve||02/07/2003
5484|Engine Timing Cover Gasket Set||02/07/2003
5488|Turbocharger Gasket|1526|02/07/2003
5492|Engine Valve Cover Grommet|6298|02/07/2003
5496|Engine Valve Cover Load Spreader||02/07/2003
5500|Engine Valve Cover Gasket Set|1302|02/07/2003
5504|Engine Valve Stem Oil Seal Set|1|02/07/2003
5512|Engine Harmonic Balancer||02/07/2003
5524|Accessory Drive Belt Idler Pulley Bolt|12147|02/07/2003
5528|Accessory Drive Belt Idler Pulley Eccentric Cam|12149|02/07/2003
5532|Accessory Drive Belt Idler Pulley Spacer|12152|02/07/2003
5536|Engine Intake Manifold|3474|02/07/2003
5540|Engine Intake Manifold Spacer||02/07/2003
5544|Engine Intake Valve||02/07/2003
5548|Engine Valve Lifter||02/07/2003
5552|Engine Mount|168|02/07/2003
5556|Engine Torque Strut Mount||02/07/2003
5560|Engine Oil Drain Plug|1126|02/07/2003
5561|Engine Oil Filter Cover||02/07/2003
5562|Engine Oil Pan|1663|03/05/2019
5564|Engine Oil Pump|2353|02/07/2003
5568|Engine Oil Pump Chain||02/07/2003
5572|Engine Oil Pump Drive Gear||02/07/2003
5580|Engine Oil Pump Pushrod||02/07/2003
5584|Engine Oil Pump Repair Kit||02/07/2003
5588|Engine Oil Pump Shaft||02/07/2003
5589|Engine Oil Pump Sprocket||02/07/2003
5590|Engine Accessory Drive Seal||02/07/2003
5592|Engine Auxiliary Shaft Seal|1184|02/07/2003
5596|Engine Balance Shaft Seal|6299|02/07/2003
5605|Ignition Distributor Seal|1|02/07/2003
5608|Engine Oil Pump Seal|1699|02/07/2003
5612|Engine Timing Cover Seal|10556|02/07/2003
5616|Engine Oil Strainer Cover||02/07/2003
5620|Engine Piston||02/07/2003
5624|Engine Piston Lock Ring||02/07/2003
5628|Engine Piston Wrist Pin|5512|02/07/2003
5632|Engine Piston Wrist Pin Bushing|5513|02/07/2003
5636|Engine Piston Wrist Pin Retainer|5514|02/07/2003
5640|Engine Piston Ring|12443|02/07/2003
5648|Engine Push Rod||02/07/2003
5652|Engine Push Rod Tube||02/07/2003
5656|Engine Rocker Arm|13665|02/07/2003
5660|Engine Rocker Arm Ball||02/07/2003
5664|Engine Rocker Arm Bolt|1126|02/07/2003
5668|Engine Rocker Arm Bushing||02/07/2003
5672|Engine Rocker Arm Nut||02/07/2003
5676|Engine Rocker Arm Pivot||02/07/2003
5680|Engine Rocker Arm Shaft|5515|02/07/2003
5684|Engine Rocker Arm Shaft Plug Set||02/07/2003
5696|Check Engine Light Sensor||02/07/2003
5700|Engine Oil Level Sensor||02/07/2003
5704|Engine Oil Temperature Sender||02/07/2003
5705|Turbocharger Boost Sensor|1|02/07/2003
5706|Supercharger||02/07/2003
5716|Engine Timing Belt|3251|02/07/2003
5720|Engine Timing Belt Guide|323|02/07/2003
5721|Engine Timing Belt Tensioner|13766|02/07/2003
5724|Engine Timing Chain||02/07/2003
5728|Engine Timing Chain Guide|5755|02/07/2003
5732|Engine Timing Chain Link||02/07/2003
5736|Engine Timing Chain Tensioner|10468|02/07/2003
5737|Engine Timing Cover|1183|02/07/2003
5740|Engine Timing Damper||02/07/2003
5744|Engine Timing Gear|324|02/07/2003
5748|Engine Timing Idler||02/07/2003
5752|Engine Timing Jackshaft||02/07/2003
5756|Engine Timing Set||02/07/2003
5759|Engine Timing Belt Component Kit||05/01/2003
5760|Engine Timing Sprocket|325|02/07/2003
5761|Turbocharger Boost Solenoid|1126|02/07/2003
5764|Turbocharger||02/07/2003
5765|Turbocharger Oil Line|3808|03/05/2019
5768|Engine Valve Adjuster||02/07/2003
5772|Engine Valve Cover||02/07/2003
5776|Engine Valve Guide||02/07/2003
5780|Engine Valve Spring Retainer Keeper||02/07/2003
5784|Engine Valve Seat|13666|02/07/2003
5788|Engine Valve Spring Shim||02/07/2003
5792|Engine Valve Spring||02/07/2003
5800|Engine Valve Stem Oil Seal|1|02/07/2003
5804|Exhaust Bracket|1255|02/07/2003
5808|Catalytic Converter|1126|02/07/2003
5816|Exhaust Clamp|1304|03/05/2019
5820|Exhaust Check Valve||02/07/2003
5824|Exhaust Flange||02/07/2003
5828|Catalytic Converter Gasket|1259|02/07/2003
5832|Exhaust Manifold Flange Gasket|1126|02/07/2003
5836|Exhaust Pipe Flange Gasket|3962|02/07/2003
5840|Heat Riser Gasket|1126|02/07/2003
5844|Exhaust System Hanger|118|02/07/2003
5848|Exhaust Header||02/07/2003
5852|Exhaust Manifold Heat Riser||02/07/2003
5860|Exhaust Manifold|649|02/07/2003
5864|Exhaust Manifold Bolt and Spring|1|02/07/2003
5868|Exhaust Manifold Stud and Nut|1|02/07/2003
5872|Exhaust Muffler|10498|02/07/2003
5880|Exhaust Resonator||02/07/2003
5885|Air Cleaner Assembly|11525|03/05/2019
5886|Air Cleaner Fastener|13837|02/07/2003
5892|Carburetor Accelerator Cable|1|02/07/2003
5896|Carburetor Choke Cable||02/07/2003
5900|Fuel Tank Cap|1126|02/07/2003
5901|Fuel Cap Tester Adapter||05/01/2003
5904|Carburetor||02/07/2003
5908|Carburetor Accelerator Pump||02/07/2003
5912|Carburetor Air Bleed Valve O-Ring|1126|02/07/2003
5920|Carburetor Float Bowl Cover Gasket|1126|02/07/2003
5924|Carburetor Float Bowl Plug||02/07/2003
5932|Carburetor Diverter Tube||02/07/2003
5936|Carburetor Float||02/07/2003
5940|Carburetor Fuel Inlet Fitting|1|02/07/2003
5944|Carburetor Gasket Kit|1|02/07/2003
5948|Carburetor Governor Diaphragm||02/07/2003
5952|Carburetor Heat Insulator||02/07/2003
5956|Carburetor Idle Control Unit|1|02/07/2003
5960|Carburetor Metering Jet||02/07/2003
5964|Carburetor Repair Kit||02/07/2003
5976|Carburetor Needle and Seat||02/07/2003
5980|Carburetor Return Spring||02/07/2003
5982|Carburetor Secondary Throttle Diaphragm||02/07/2003
5988|Carburetor Throttle Ball Joint||02/07/2003
5992|Central Port Fuel Injector||02/07/2003
5996|Central Port Pressure Regulator||02/07/2003
6000|Carburetor Choke Pull-Off|1|02/07/2003
6004|Carburetor Choke Thermostat||02/07/2003
6008|Cold Start Fuel Injector||02/07/2003
6010|Diesel Fuel Injector Installation Kit|1|02/07/2003
6012|Carburetor Dash Pot||02/07/2003
6013|Diesel Fuel Injector Pump|2352|02/07/2003
6014|Carburetor Fast Idle Unloader Diaphragm||02/07/2003
6016|Fuel Injection Air Flow Meter||02/07/2003
6020|Fuel Injection Auxiliary Air Supply||02/07/2003
6024|Fuel Injection Auxiliary Valve||02/07/2003
6028|Fuel Injection Cold Advance Solenoid|1126|02/07/2003
6032|Fuel Injection Cold Start Valve||02/07/2003
6040|Fuel Injection Electronic Control Unit|1|02/07/2003
6044|Fuel Injection Frequency Valve||02/07/2003
6048|Fuel Injection Fuel Accumulator||02/07/2003
6052|Fuel Injection Fuel Distributor||02/07/2003
6056|Fuel Injection Fuel Heater||02/07/2003
6060|Fuel Injector Heat Shield||02/07/2003
6064|Fuel Injection Holder|1|02/07/2003
6068|Fuel Injection Hollow Screw|1|02/07/2003
6072|Fuel Injection Idle Air Control Valve||02/07/2003
6076|Fuel Injection Idle Air Part||02/07/2003
6080|Fuel Injection Idle Speed Control Actuator||02/07/2003
6084|Fuel Injection Idle Speed Regulator||02/07/2003
6088|Fuel Injection Idle Speed Stabilizer||02/07/2003
6092|Fuel Injection Lambda Control Unit||02/07/2003
6096|Fuel Injection Nozzle||02/07/2003
6100|Fuel Injection Nozzle Holder||02/07/2003
6104|Fuel Injection Oil Supply Line||02/07/2003
6108|Fuel Injection Nozzle O-Ring|1852|02/07/2003
6112|Fuel Injection Nozzle O-Ring Kit|1|02/07/2003
6116|Fuel Injection Overrun Cut-Off|1|02/07/2003
6120|Fuel Injection Pressure Damper|10500|02/07/2003
6124|Fuel Injection Pressure Regulator|11580|03/05/2019
6128|Fuel Injection Pressure Regulator Seal|1|02/07/2003
6132|Fuel Injection Pump||02/07/2003
6133|Fuel Injection Pump Mounting Adapter||02/07/2003
6136|Fuel Injection Resistor Unit||02/07/2003
6140|Fuel Injection Throttle Body Injection Kit|1|02/07/2003
6144|Fuel Injection Throttle Control||02/07/2003
6152|Fuel Injection Tube Kit|2871|02/07/2003
6160|Fuel Injection Vacuum Limiter||02/07/2003
6172|Fuel Injection Warm Up Regulator||02/07/2003
6176|Fuel Injection Water Alarm Kit|1|02/07/2003
6180|Carburetor Electric Assist Choke Control||02/07/2003
